Unnamed: 0,Unnamed: 1,Unnamed: 2,Gross P&L Total,"-37,525.52",Unnamed: 5,Unnamed: 6
,,,,,,
Indicators Activated,EMA Parameters,MACD Parameters,SL Points,TP Points,Trailing Stop,Green Bars Required for Entry
"EMA Crossover, MACD","Fast EMA: 9, Slow EMA: 21","Fast: 12, Slow: 26, Signal: 9",7.0,"10.0, 25.0, 50.0, 100.0","Enabled: False, Activation: 5.0 points, Distance: 5.0 points",3
,,,,,,
Entry Time,Exit Time,Entry Price,Exit Price,Lots,Total Qty,Gross P&L
,,,,,,
2025-09-25 09:27:24,2025-09-25 09:29:01,254.1,247,,393,-2852.37
2025-09-25 09:30:07,2025-09-25 09:30:26,237.65,230.55,,408,-2956.94
2025-09-25 09:30:44,2025-09-25 09:31:17,230.15,240.85,,102,1075.69
2025-09-25 09:30:44,2025-09-25 09:36:50,230.15,222.75,,306,-2307.98
2025-09-25 09:37:16,2025-09-25 09:38:15,228.25,238.3,,101,999.66
2025-09-25 09:37:16,2025-09-25 09:45:04,228.25,220.15,,305,-2513.43
2025-09-25 09:45:40,2025-09-25 09:48:51,219.65,212.5,,415,-3023.64
2025-09-25 09:49:26,2025-09-25 09:52:22,215.65,225.7,,102,1010.38
2025-09-25 09:49:26,2025-09-25 10:05:41,215.65,207.8,,307,-2450.74
2025-09-25 10:06:29,2025-09-25 10:35:01,211.65,203.8,,409,-3263.95
2025-09-25 10:37:33,2025-09-25 10:45:23,193.45,185.7,,431,-3391.43
2025-09-25 10:49:13,2025-09-25 11:11:41,194.3,204.4,,102,1016.87
2025-09-25 10:49:13,2025-09-25 11:42:06,194.3,187,,309,-2292.65
2025-09-25 11:45:20,2025-09-25 11:52:05,179.1,171.8,,439,-3252.92
2025-09-25 11:53:29,2025-09-25 12:06:40,175.9,168.25,,428,-3320.24
2025-09-25 12:11:10,2025-09-25 12:22:08,170.75,180.85,,105,1048.36
2025-09-25 12:11:10,2025-09-25 12:43:55,170.75,163.6,,317,-2299.71
2025-09-25 12:44:42,2025-09-25 12:53:11,163.25,173.4,,108,1084.23
2025-09-25 12:44:42,2025-09-25 13:05:00,163.25,188.3,,108,2692.4
2025-09-25 12:44:42,2025-09-25 14:35:13,163.25,155.15,,217,-1779.23
2025-09-25 14:37:22,2025-09-25 14:38:56,150.85,160.9,,120,1193.65
2025-09-25 14:37:22,2025-09-25 15:00:12,150.85,143.45,,362,-2712
2025-09-25 15:00:42,2025-09-25 15:02:03,146.45,138.3,,486,-4003.88
2025-09-25 15:02:43,2025-09-25 15:05:42,135.95,128.65,,494,-3646.84
2025-09-25 15:06:14,2025-09-25 15:10:00,132,128.8,,481,-1578.81
,,,,,,
Commission,Net P&L,Exit Reason,Duration (min),Capital Outstanding,,
,,Starting Capital,,100000,,
62.07,-2914.43,Stop Loss,1.62,97085.57,,
60.14,-3017.09,Stop Loss,0.32,94068.48,,
15.71,1059.98,Take Profit 1,0.55,95128.46,,
43.58,-2351.56,Stop Loss,6.1,92776.9,,
15.39,984.27,Take Profit 1,0.98,93761.17,,
42.93,-2556.37,Stop Loss,7.8,91204.8,,
56.39,-3080.02,Stop Loss,3.18,88124.78,,
14.72,995.66,Take Profit 1,2.93,89120.44,,
40.79,-2491.53,Stop Loss,16.25,86628.91,,
53.3,-3317.24,Stop Loss,28.53,83311.66,,
51.18,-3442.6,Stop Loss,7.83,79869.06,,
13.33,1003.54,Take Profit 1,22.47,80872.6,,
36.95,-2329.59,Stop Loss,52.88,78543.01,,
48.22,-3301.15,Stop Loss,6.75,75241.86,,
46.04,-3366.29,Stop Loss,13.18,71875.57,,
12.14,1036.22,Take Profit 1,10.97,72911.79,,
33.16,-2332.87,Stop Loss,32.75,70578.92,,
11.97,1072.25,Take Profit 1,8.48,71651.17,,
13,2679.39,Take Profit 2,20.3,74330.56,,
21.53,-1800.75,Stop Loss,110.52,72529.81,,
12.35,1181.31,Take Profit 1,1.57,73711.12,,
33.2,-2745.21,Stop Loss,22.83,70965.91,,
42.98,-4046.85,Stop Loss,1.35,66919.06,,
40.64,-3687.47,Stop Loss,2.98,63231.59,,
39.61,-1618.43,Exit Buffer,3.77,61613.16,,
