tick_id,timestamp,total_pre_convergence_ms,websocket_json_parse_ms,websocket_dict_creation_ms,websocket_total_ms,broker_timestamp_ops_ms,broker_csv_logging_ms,broker_queue_ops_ms,broker_callback_invoke_ms,broker_total_ms,trader_session_check_ms,trader_callback_invoke_ms,trader_total_ms,memory_mb
19,2025-10-22T14:53:22.263196,0.057399971410632133,0.013600103557109833,0.00900006853044033,0.02719997428357601,0.016900012269616127,0.000700005330145359,0.004700035788118839,0,0.02729997504502535,0.000900006853044033,0,0.002900022082030773,68.59375
20,2025-10-22T14:53:22.263196,0.055699958465993404,0.013199984095990658,0.008999952115118504,0.026499968953430653,0.01650000922381878,0.000700005330145359,0.004400033503770828,0,0.02650008536875248,0.000800006091594696,0,0.002699904143810272,68.59375
21,2025-10-22T14:53:22.263196,0.054699950851500034,0.012999982573091984,0.008699949830770493,0.02589996438473463,0.016200006939470768,0.000700005330145359,0.004399917088449001,0,0.02619996666908264,0.000700005330145359,0,0.002600019797682762,68.59375
22,2025-10-22T14:53:22.263196,0.056699966080486774,0.012999982573091984,0.00879995059221983,0.02629996743053198,0.01750001683831215,0.000800006091594696,0.004200031980872154,0,0.027799978852272034,0.000700005330145359,0,0.002600019797682762,68.59375
23,2025-10-22T14:53:22.263196,0.05519995465874672,0.01309998333454132,0.008800067007541656,0.026099965907633305,0.01650000922381878,0.000600004568696022,0.004400033503770828,0,0.02650008536875248,0.000700005330145359,0,0.002599903382360935,68.59765625
24,2025-10-22T14:53:22.263196,0.054299947805702686,0.012899981811642647,0.008500064723193645,0.025699962861835957,0.016000005416572094,0.000700005330145359,0.004400033503770828,0,0.026000081561505795,0.000800006091594696,0,0.002599903382360935,68.59765625
25,2025-10-22T14:53:22.263196,0.05509995389729738,0.01279998105019331,0.00870006624609232,0.02589996438473463,0.016400008462369442,0.000800006091594696,0.004300032742321491,0,0.02650008536875248,0.000700005330145359,0,0.002699904143810272,68.59765625
26,2025-10-22T14:53:22.263196,0.05509995389729738,0.012999982573091984,0.008899951353669167,0.02619996666908264,0.01650000922381878,0.000700005330145359,0.004200031980872154,0,0.02619996666908264,0.000700005330145359,0,0.002700020559132099,68.59765625
27,2025-10-22T14:53:22.263196,0.05530007183551788,0.012899981811642647,0.009200070053339005,0.026300083845853806,0.01650000922381878,0.000700005330145359,0.004200031980872154,0,0.026399968191981316,0.000700005330145359,0,0.002600019797682762,68.6015625
28,2025-10-22T14:53:22.263196,0.05479995161294937,0.01279998105019331,0.00870006624609232,0.025699962861835957,0.016400008462369442,0.000700005330145359,0.004300032742321491,0,0.026400084607303143,0.000800006091594696,0,0.002699904143810272,68.6015625
29,2025-10-22T14:53:22.263196,0.054900068789720535,0.01279998105019331,0.008699949830770493,0.025799963623285294,0.01650000922381878,0.000700005330145359,0.004300032742321491,0,0.02650008536875248,0.000700005330145359,0,0.002600019797682762,68.6015625
30,2025-10-22T14:53:22.263196,0.05509995389729738,0.013199984095990658,0.008699949830770493,0.02629996743053198,0.016300007700920105,0.000600004568696022,0.004199915565550327,0,0.02619996666908264,0.000700005330145359,0,0.002600019797682762,68.6015625
31,2025-10-22T14:53:22.263196,0.05489995237439871,0.012900098226964474,0.00870006624609232,0.02589996438473463,0.016200006939470768,0.000600004568696022,0.004200031980872154,0,0.02629996743053198,0.000700005330145359,0,0.002700020559132099,68.6015625
32,2025-10-22T14:53:22.263196,0.05519995465874672,0.01309998333454132,0.00879995059221983,0.02629996743053198,0.016400008462369442,0.000700005330145359,0.004299916326999664,0,0.026399968191981316,0.000700005330145359,0,0.002500019036233425,68.609375
33,2025-10-22T14:53:22.263196,0.0591999851167202,0.014199991710484028,0.009699957445263863,0.028399983420968056,0.016400008462369442,0.000900006853044033,0.005900044925510883,0,0.02829998265951872,0.000700005330145359,0,0.002500019036233425,68.609375
34,2025-10-22T14:53:22.263196,0.05640008021146059,0.013399985618889332,0.00879995059221983,0.026499968953430653,0.01650000922381878,0.000800006091594696,0.004400033503770828,0,0.026900088414549828,0.000900006853044033,0,0.00300002284348011,68.61328125
35,2025-10-22T14:53:22.263196,0.054699950851500034,0.012999982573091984,0.00879995059221983,0.025999965146183968,0.016200006939470768,0.000700005330145359,0.004199915565550327,0,0.026099965907633305,0.000700005330145359,0,0.002600019797682762,68.61328125
36,2025-10-22T14:53:22.263196,0.05439994856715202,0.012899981811642647,0.008599949069321156,0.025799963623285294,0.016000005416572094,0.000700005330145359,0.004199915565550327,0,0.02589996438473463,0.000800006091594696,0,0.002700020559132099,68.61328125
37,2025-10-22T14:53:22.263196,0.05409994628280401,0.01279998105019331,0.008499948307871819,0.025699962861835957,0.016000005416572094,0.000700005330145359,0.004199915565550327,0,0.025799963623285294,0.000700005330145359,0,0.002600019797682762,68.61328125
38,2025-10-22T14:53:22.263196,0.053799943998456,0.012999982573091984,0.008599949069321156,0.025699962861835957,0.01580000389367342,0.000700005330145359,0.004199915565550327,0,0.025499961338937283,0.000700005330145359,0,0.002600019797682762,68.61328125
39,2025-10-22T14:53:22.263196,0.05419994704425335,0.012899981811642647,0.008599949069321156,0.025699962861835957,0.015900004655122757,0.000700005330145359,0.004300032742321491,0,0.02589996438473463,0.000700005330145359,0,0.002600019797682762,68.61328125
40,2025-10-22T14:53:22.263196,0.0540000619366765,0.012899981811642647,0.008499948307871819,0.02559996210038662,0.01580000389367342,0.000700005330145359,0.004300032742321491,0,0.02580008003860712,0.000700005330145359,0,0.002600019797682762,68.61328125
41,2025-10-22T14:53:22.263196,0.05419994704425335,0.012899981811642647,0.008499948307871819,0.02559996210038662,0.01580000389367342,0.000800006091594696,0.004200031980872154,0,0.026000081561505795,0.0006998889148235321,0,0.002599903382360935,68.61328125
42,2025-10-22T14:53:22.263196,0.05380006041377783,0.01279998105019331,0.008499948307871819,0.02559996210038662,0.01580000389367342,0.000700005330145359,0.004200031980872154,0,0.025600078515708447,0.000700005330145359,0,0.002600019797682762,68.6171875
43,2025-10-22T14:53:22.263196,0.05439994856715202,0.012899981811642647,0.008399947546422482,0.025499961338937283,0.016200006939470768,0.000700005330145359,0.004200031980872154,0,0.026400084607303143,0.000700005330145359,0,0.002499902620911598,68.6171875
44,2025-10-22T14:53:22.263196,0.053799943998456,0.012899981811642647,0.008399947546422482,0.02559996210038662,0.015900004655122757,0.000700005330145359,0.004200031980872154,0,0.025700079277157784,0.000700005330145359,0,0.002499902620911598,68.6171875
45,2025-10-22T14:53:22.263196,0.0540000619366765,0.01279998105019331,0.008600065484642982,0.02559996210038662,0.01580000389367342,0.000700005330145359,0.004200031980872154,0,0.02580008003860712,0.000700005330145359,0,0.002600019797682762,68.6171875
46,2025-10-22T14:53:22.263196,0.05470006726682186,0.012699980288743973,0.008600065484642982,0.025600078515708447,0.016600009985268116,0.000700005330145359,0.004300032742321491,0,0.026499968953430653,0.000700005330145359,0,0.002600019797682762,68.6171875
47,2025-10-22T14:53:22.263196,0.05350005812942982,0.012699980288743973,0.008600065484642982,0.02550007775425911,0.01580000389367342,0.000700005330145359,0.004200031980872154,0,0.025399960577487946,0.000700005330145359,0,0.002600019797682762,68.6171875
48,2025-10-22T14:53:22.263196,0.05409994628280401,0.0127000967040658,0.008600065484642982,0.02559996210038662,0.01610000617802143,0.000700005330145359,0.004200031980872154,0,0.02589996438473463,0.000700005330145359,0,0.002600019797682762,68.6171875
49,2025-10-22T14:53:22.263196,0.05409994628280401,0.012899981811642647,0.008599949069321156,0.025699962861835957,0.015900004655122757,0.000700005330145359,0.004199915565550327,0,0.025799963623285294,0.000700005330145359,0,0.002600019797682762,68.6171875
50,2025-10-22T14:53:22.263196,0.053799943998456,0.01279998105019331,0.008699949830770493,0.025699962861835957,0.016000005416572094,0.000700005330145359,0.004199915565550327,0,0.02559996210038662,0.000700005330145359,0,0.002500019036233425,68.6171875
51,2025-10-22T14:53:22.263196,0.05759997293353081,0.01279998105019331,0.008599949069321156,0.025699962861835957,0.016000005416572094,0.000600004568696022,0.004299916326999664,0,0.025799963623285294,0.000700005330145359,0,0.006100046448409557,68.62109375
52,2025-10-22T14:53:22.263196,0.05389994475990534,0.01279998105019331,0.008399947546422482,0.025499961338937283,0.016000005416572094,0.000700005330145359,0.004199915565550327,0,0.025799963623285294,0.000600004568696022,0,0.002600019797682762,68.62109375
53,2025-10-22T14:53:22.263196,0.05439994856715202,0.01279998105019331,0.008599949069321156,0.025499961338937283,0.015900004655122757,0.001100008375942707,0.004299916326999664,0,0.02629996743053198,0.000800006091594696,0,0.002600019797682762,68.62109375
54,2025-10-22T14:53:22.263196,0.0545999500900507,0.012999982573091984,0.008699949830770493,0.026099965907633305,0.016000005416572094,0.000700005330145359,0.004200031980872154,0,0.02589996438473463,0.000700005330145359,0,0.002600019797682762,68.62109375
55,2025-10-22T14:53:22.263196,0.054999953135848045,0.01309998333454132,0.008699949830770493,0.026099965907633305,0.01610000617802143,0.000700005330145359,0.004200031980872154,0,0.02619996666908264,0.000700005330145359,0,0.002700020559132099,68.625
56,2025-10-22T14:53:22.263196,0.05419994704425335,0.01279998105019331,0.008599949069321156,0.025699962861835957,0.01610000617802143,0.000600004568696022,0.004299916326999664,0,0.02589996438473463,0.000700005330145359,0,0.002600019797682762,68.625
57,2025-10-22T14:53:22.263196,0.05419994704425335,0.012800097465515137,0.008500064723193645,0.02559996210038662,0.01610000617802143,0.000700005330145359,0.004200031980872154,0,0.025999965146183968,0.000700005330145359,0,0.002600019797682762,68.625
58,2025-10-22T14:53:22.263196,0.05430006422102451,0.01279998105019331,0.008600065484642982,0.025600078515708447,0.01610000617802143,0.000700005330145359,0.004300032742321491,0,0.026099965907633305,0.000800006091594696,0,0.002600019797682762,68.62890625
59,2025-10-22T14:53:22.263196,0.05440006498247385,0.012699980288743973,0.008600065484642982,0.025700079277157784,0.015999889001250267,0.000700005330145359,0.004400033503770828,0,0.026099965907633305,0.000700005330145359,0,0.002600019797682762,68.62890625
60,2025-10-22T14:53:22.263196,0.05450006574392319,0.012899981811642647,0.00870006624609232,0.025900080800056458,0.016099889762699604,0.000700005330145359,0.004300032742321491,0,0.025999965146183968,0.000700005330145359,0,0.002600019797682762,68.62890625
61,2025-10-22T14:53:22.263196,0.054600066505372524,0.012599979527294636,0.008500064723193645,0.02550007775425911,0.016400008462369442,0.000700005330145359,0.004200031980872154,0,0.026399968191981316,0.000700005330145359,0,0.002700020559132099,68.62890625
62,2025-10-22T14:53:22.263196,0.05479995161294937,0.013399985618889332,0.008599949069321156,0.02629996743053198,0.016200006939470768,0.000700005330145359,0.004299916326999664,0,0.025999965146183968,0.000700005330145359,0,0.002500019036233425,68.6328125
63,2025-10-22T14:53:22.263196,0.05409994628280401,0.01279998105019331,0.008599949069321156,0.025699962861835957,0.01610000617802143,0.000700005330145359,0.004199915565550327,0,0.025799963623285294,0.000700005330145359,0,0.002600019797682762,68.6328125
64,2025-10-22T14:53:22.263196,0.057699973694980145,0.014399993233382702,0.008499948307871819,0.027399975806474686,0.017300015315413475,0.000700005330145359,0.004799920134246349,0,0.027699978090822697,0.000700005330145359,0,0.002600019797682762,68.6328125
65,2025-10-22T14:53:22.263196,0.056699966080486774,0.013200100511312485,0.00870006624609232,0.02629996743053198,0.01650000922381878,0.0015998957678675652,0.004300032742321491,0,0.027499976567924023,0.000800006091594696,0,0.002900022082030773,68.6328125
66,2025-10-22T14:53:22.278823,0.05819997750222683,0.013999990187585354,0.009399955160915852,0.02789997961372137,0.017300015315413475,0.0007998896762728691,0.004500034265220165,0,0.027699978090822697,0.000800006091594696,0,0.002600019797682762,68.6328125
67,2025-10-22T14:53:22.278823,0.05470018368214369,0.01309998333454132,0.00870006624609232,0.026000081561505795,0.01610000617802143,0.000800006091594696,0.004200031980872154,0,0.02610008232295513,0.000700005330145359,0,0.002600019797682762,68.6328125
68,2025-10-22T14:53:22.278823,0.0591999851167202,0.012699980288743973,0.012599979527294636,0.029699993319809437,0.016700010746717453,0.000700005330145359,0.004400033503770828,0,0.026799971237778664,0.000700005330145359,0,0.002700020559132099,68.63671875
69,2025-10-22T14:53:22.278823,0.05419994704425335,0.01279998105019331,0.008599949069321156,0.02559996210038662,0.016000005416572094,0.000700005330145359,0.004300032742321491,0,0.025999965146183968,0.000700005330145359,0,0.002600019797682762,68.63671875
70,2025-10-22T14:53:22.280498,0.13209995813667774,0.037899939343333244,0.021400046534836292,0.06800005212426186,0.041599967516958714,0.00100000761449337,0.011399970389902592,0,0.060399994254112244,0.0010998919606208801,0,0.0036999117583036423,68.63671875
71,2025-10-22T14:53:22.281812,0.1311999512836337,0.03670004662126303,0.019600032828748226,0.06560003384947777,0.04169996827840805,0.000800006091594696,0.01179997343569994,0,0.06120000034570694,0.001400010660290718,0,0.004399917088449001,68.640625
72,2025-10-22T14:53:22.281812,0.10950001887977123,0.029699993319809437,0.017400016076862812,0.05410006269812584,0.034800032153725624,0.00100000761449337,0.01009996049106121,0,0.051999930292367935,0.000900006853044033,0,0.003400025889277458,68.640625
73,2025-10-22T14:53:22.281812,0.0841999426484108,0.021999934688210487,0.012599979527294636,0.039899954572319984,0.026799971237778664,0.000800006091594696,0.008100061677396297,0,0.041400082409381866,0.000900006853044033,0,0.0028999056667089462,68.640625
74,2025-10-22T14:53:22.281812,0.06469991058111191,0.016200006939470768,0.010400079190731049,0.03090000245720148,0.019200029782950878,0.000700005330145359,0.005900044925510883,0,0.031099887564778328,0.000800006091594696,0,0.002700020559132099,68.640625
75,2025-10-22T14:53:22.281812,0.07029995322227478,0.017000013031065464,0.011999974958598614,0.034199911169707775,0.021200045011937618,0.000800006091594696,0.005599926225841045,0,0.03320001997053623,0.000800006091594696,0,0.002900022082030773,68.640625
76,2025-10-22T14:53:22.281812,0.060699996538460255,0.014299992471933365,0.0097999582067132,0.028799986466765404,0.018400023691356182,0.000800006091594696,0.00500003807246685,0,0.029199989512562752,0.000700005330145359,0,0.002700020559132099,68.640625
77,2025-10-22T14:53:22.281812,0.063000014051795,0.013999990187585354,0.009699957445263863,0.028099981136620045,0.018300022929906845,0.0036999117583036423,0.00500003807246685,0,0.03220001235604286,0.000700005330145359,0,0.002700020559132099,68.64453125
78,2025-10-22T14:53:22.281812,0.05910010077059269,0.014299992471933365,0.009300070814788342,0.02820009831339121,0.01759990118443966,0.000700005330145359,0.004800036549568176,0,0.02829998265951872,0.000700005330145359,0,0.002600019797682762,68.64453125
79,2025-10-22T14:53:22.281812,0.057200086303055286,0.013499986380338669,0.008899951353669167,0.02659996971487999,0.017400016076862812,0.000700005330145359,0.004600035026669502,0,0.027900096029043198,0.000700005330145359,0,0.002700020559132099,68.6484375
80,2025-10-22T14:53:22.281812,0.05680008325725794,0.013599987141788006,0.008800067007541656,0.02680008765310049,0.017099897377192974,0.000700005330145359,0.004500034265220165,0,0.02729997504502535,0.000700005330145359,0,0.002700020559132099,68.6484375
81,2025-10-22T14:53:22.281812,0.05639996379613876,0.013500102795660496,0.008800067007541656,0.026699970476329327,0.016900012269616127,0.000700005330145359,0.004400033503770828,0,0.026999972760677338,0.000700005330145359,0,0.002700020559132099,68.65234375
82,2025-10-22T14:53:22.281812,0.05579995922744274,0.013199984095990658,0.008699949830770493,0.02619996666908264,0.016700010746717453,0.000700005330145359,0.004500034265220165,0,0.026999972760677338,0.000700005330145359,0,0.002600019797682762,68.65234375
83,2025-10-22T14:53:22.281812,0.055800192058086395,0.013199984095990658,0.008800067007541656,0.026600086130201817,0.016700010746717453,0.000700005330145359,0.004400033503770828,0,0.026600086130201817,0.000700005330145359,0,0.002600019797682762,68.65625
84,2025-10-22T14:53:22.281812,0.055299955420196056,0.013199984095990658,0.008599949069321156,0.026099965907633305,0.01650000922381878,0.000700005330145359,0.004400033503770828,0,0.02659996971487999,0.000700005330145359,0,0.002600019797682762,68.65625
85,2025-10-22T14:53:22.281812,0.056299963034689426,0.01309998333454132,0.00879995059221983,0.02619996666908264,0.01650000922381878,0.000700005330145359,0.004200031980872154,0,0.026999972760677338,0.000800006091594696,0,0.003100023604929447,68.65625
86,2025-10-22T14:53:22.281812,0.05500006955116987,0.01309998333454132,0.008600065484642982,0.02620008308440447,0.016300007700920105,0.000700005330145359,0.004300032742321491,0,0.02629996743053198,0.000700005330145359,0,0.002500019036233425,68.65625
87,2025-10-22T14:53:22.281812,0.054900068789720535,0.012899981811642647,0.008600065484642982,0.026000081561505795,0.016200006939470768,0.000700005330145359,0.004300032742321491,0,0.02619996666908264,0.000700005330145359,0,0.002700020559132099,68.65625
88,2025-10-22T14:53:22.281812,0.05589995998889208,0.012999982573091984,0.008899951353669167,0.02619996666908264,0.017200014553964138,0.000700005330145359,0.004200031980872154,0,0.02720009069889784,0.000600004568696022,0,0.002499902620911598,68.65625
89,2025-10-22T14:53:22.281812,0.05440006498247385,0.012999982573091984,0.008699949830770493,0.025999965146183968,0.016200006939470768,0.000700005330145359,0.004200031980872154,0,0.02580008003860712,0.000700005330145359,0,0.002600019797682762,68.65625
90,2025-10-22T14:53:22.281812,0.054200063459575176,0.012999982573091984,0.008699949830770493,0.025799963623285294,0.01610000617802143,0.000700005330145359,0.004200031980872154,0,0.02580008003860712,0.000700005330145359,0,0.002600019797682762,68.65625
91,2025-10-22T14:53:22.281812,0.05479995161294937,0.01309998333454132,0.00879995059221983,0.026099965907633305,0.01610000617802143,0.000700005330145359,0.004299916326999664,0,0.025999965146183968,0.000700005330145359,0,0.002700020559132099,68.66015625
92,2025-10-22T14:53:22.281812,0.05519995465874672,0.01309998333454132,0.00879995059221983,0.026099965907633305,0.016300007700920105,0.000700005330145359,0.004399917088449001,0,0.026399968191981316,0.000700005330145359,0,0.002700020559132099,68.66015625
93,2025-10-22T14:53:22.281812,0.056699966080486774,0.012900098226964474,0.008699949830770493,0.02589996438473463,0.016300007700920105,0.002499902620911598,0.004300032742321491,0,0.02819998189806938,0.000800006091594696,0,0.002600019797682762,68.66015625
94,2025-10-22T14:53:22.281812,0.054900068789720535,0.01309998333454132,0.00870006624609232,0.02610008232295513,0.015900004655122757,0.000600004568696022,0.004300032742321491,0,0.026099965907633305,0.000700005330145359,0,0.002700020559132099,68.66015625
95,2025-10-22T14:53:22.281812,0.05440006498247385,0.012999982573091984,0.008600065484642982,0.02580008003860712,0.01610000617802143,0.000700005330145359,0.004300032742321491,0,0.026099965907633305,0.000800006091594696,0,0.002500019036233425,68.66015625
96,2025-10-22T14:53:22.281812,0.05470006726682186,0.012999982573091984,0.008900067768990993,0.02610008232295513,0.016099889762699604,0.000700005330145359,0.004300032742321491,0,0.025999965146183968,0.000700005330145359,0,0.002600019797682762,68.66015625
97,2025-10-22T14:53:22.281812,0.05550007335841656,0.01309998333454132,0.008800067007541656,0.026000081561505795,0.016000005416572094,0.000700005330145359,0.005200039595365524,0,0.026899971999228,0.000700005330145359,0,0.002600019797682762,68.66015625
98,2025-10-22T14:53:22.281812,0.0545999500900507,0.012899981811642647,0.008599949069321156,0.02589996438473463,0.016300007700920105,0.000600004568696022,0.004199915565550327,0,0.026099965907633305,0.000700005330145359,0,0.002600019797682762,68.6640625
99,2025-10-22T14:53:22.281812,0.05539995618164539,0.01279998105019331,0.009199953638017178,0.02629996743053198,0.016600009985268116,0.000700005330145359,0.004399917088449001,0,0.026499968953430653,0.000800006091594696,0,0.002600019797682762,68.6640625
100,2025-10-22T14:53:22.281812,0.05509995389729738,0.01309998333454132,0.008699949830770493,0.025999965146183968,0.016300007700920105,0.000700005330145359,0.004299916326999664,0,0.026399968191981316,0.000700005330145359,0,0.002700020559132099,68.6640625
101,2025-10-22T14:53:22.281812,0.08859997615218163,0.020600040443241596,0.01379998866468668,0.040499959141016006,0.031400006264448166,0.00100000761449337,0.0070999376475811005,0,0.045199994929134846,0.000700005330145359,0,0.002900022082030773,68.66796875
102,2025-10-22T14:53:22.281812,0.059999991208314896,0.014999997802078724,0.009399955160915852,0.028999987989664078,0.017700018361210823,0.000800006091594696,0.004799920134246349,0,0.028399983420968056,0.000800006091594696,0,0.002600019797682762,68.66796875
103,2025-10-22T14:53:22.281812,0.05659996531903744,0.013499986380338669,0.00909995287656784,0.026899971999228,0.016900012269616127,0.000800006091594696,0.004400033503770828,0,0.027099973522126675,0.000700005330145359,0,0.002600019797682762,68.66796875
104,2025-10-22T14:53:22.281812,0.05639996379613876,0.013200100511312485,0.009100069291889668,0.026799971237778664,0.016700010746717453,0.000700005330145359,0.004500034265220165,0,0.026899971999228,0.000700005330145359,0,0.002700020559132099,68.66796875
105,2025-10-22T14:53:22.281812,0.05570007488131523,0.012999982573091984,0.00879995059221983,0.025999965146183968,0.016900012269616127,0.000700005330145359,0.004500034265220165,0,0.0271000899374485,0.000700005330145359,0,0.002600019797682762,68.66796875
106,2025-10-22T14:53:22.281812,0.08399994112551212,0.013299984857439995,0.008899951353669167,0.02629996743053198,0.04449998959898949,0.000700005330145359,0.004599918611347675,0,0.05509995389729738,0.000700005330145359,0,0.002600019797682762,68.66796875
107,2025-10-22T14:53:22.281812,0.05489995237439871,0.012900098226964474,0.009100069291889668,0.02629996743053198,0.016300007700920105,0.000700005330145359,0.004300032742321491,0,0.026099965907633305,0.000800006091594696,0,0.002500019036233425,68.66796875
108,2025-10-22T14:53:22.281812,0.05550007335841656,0.013199984095990658,0.008999952115118504,0.026399968191981316,0.016400008462369442,0.000600004568696022,0.004400033503770828,0,0.02650008536875248,0.000700005330145359,0,0.002600019797682762,68.671875
109,2025-10-22T14:53:22.281812,0.06529991514980793,0.01279998105019331,0.00879995059221983,0.025699962861835957,0.02389994915574789,0.003200024366378784,0.004500034265220165,0,0.0369000481441617,0.000700005330145359,0,0.002699904143810272,68.67578125
110,2025-10-22T14:53:22.281812,0.059399986639618874,0.013199984095990658,0.009299954399466515,0.02659996971487999,0.02010003663599491,0.000700005330145359,0.004300032742321491,0,0.030199997127056122,0.000700005330145359,0,0.002600019797682762,68.68359375
111,2025-10-22T14:53:22.281812,0.054600066505372524,0.01279998105019331,0.00870006624609232,0.025700079277157784,0.016300007700920105,0.000700005330145359,0.004200031980872154,0,0.02619996666908264,0.000800006091594696,0,0.002700020559132099,68.68359375
112,2025-10-22T14:53:22.281812,0.055600074119865894,0.01279998105019331,0.008800067007541656,0.02610008232295513,0.016299891285598278,0.000600004568696022,0.004300032742321491,0,0.026699970476329327,0.000700005330145359,0,0.002800021320581436,68.68359375
113,2025-10-22T14:53:22.281812,0.05430006422102451,0.01279998105019331,0.00870006624609232,0.025700079277157784,0.01610000617802143,0.000600004568696022,0.004300032742321491,0,0.026099965907633305,0.000700005330145359,0,0.002500019036233425,68.68359375
114,2025-10-22T14:53:22.281812,0.05430006422102451,0.01279998105019331,0.00870006624609232,0.025700079277157784,0.01619989052414894,0.000700005330145359,0.004200031980872154,0,0.026099965907633305,0.000700005330145359,0,0.002500019036233425,68.68359375
115,2025-10-22T14:53:22.281812,0.05440006498247385,0.012999982573091984,0.008500064723193645,0.025700079277157784,0.01619989052414894,0.000700005330145359,0.004200031980872154,0,0.026099965907633305,0.000700005330145359,0,0.002600019797682762,68.68359375
116,2025-10-22T14:53:22.281812,0.05470006726682186,0.012899981811642647,0.008800067007541656,0.026000081561505795,0.016200006939470768,0.000700005330145359,0.004200031980872154,0,0.026099965907633305,0.000700005330145359,0,0.002600019797682762,68.68359375
