tick_id,timestamp,total_ms,api_receive_ms,indicator_update_ms,signal_eval_ms,position_mgmt_ms,logging_ms,csv_write_ms,dataframe_ops_ms,queue_ops_ms,memory_mb,cpu_percent
58,2025-10-22T14:16:24.482494,5.86730008944869,0.0,5.351700005121529,0.332399969920516,0.0,0.0,0.0,0.0,0.0,67.515625,0.0
59,2025-10-22T14:16:24.489317,2.531499951146543,0.0,2.152100089006126,0.11630007065832615,0.0,0.0,0.0,0.0,0.0,67.515625,0.0
60,2025-10-22T14:16:24.492687,2.6000000070780516,0.0,2.175200032070279,0.12750003952533007,0.0,0.0,0.0,0.0,0.0,67.515625,0.0
61,2025-10-22T14:16:24.496263,2.1187999518588185,0.0,1.84599997010082,0.10019994806498289,0.0,0.0,0.0,0.0,0.0,67.515625,0.0
62,2025-10-22T14:16:24.499140,2.1196999587118626,0.0,1.846299972385168,0.09809993207454681,0.0,0.0,0.0,0.0,0.0,67.51953125,0.0
63,2025-10-22T14:16:24.501995,3.653899999335408,0.0,3.2988000893965364,0.13100006617605686,0.0,0.0,0.0,0.0,0.0,67.5234375,97.7
64,2025-10-22T14:16:24.507593,3.24780005030334,0.0,2.788800047710538,0.12470001820474863,0.0,0.0,0.0,0.0,0.0,67.5234375,0.0
65,2025-10-22T14:16:24.511657,2.1496000699698925,0.0,1.8766999710351229,0.10210007894784212,0.0,0.0,0.0,0.0,0.0,67.5234375,0.0
66,2025-10-22T14:16:24.514563,2.1068999776616693,0.0,1.8321999814361334,0.09989994578063488,0.0,0.0,0.0,0.0,0.0,67.5234375,0.0
67,2025-10-22T14:16:24.517411,2.0984000293537974,0.0,1.8266999395564198,0.09739992674440145,0.0,0.0,0.0,0.0,0.0,67.5234375,0.0
68,2025-10-22T14:16:24.520251,2.0985000301152468,0.0,1.8271999433636665,0.09830005001276731,0.0,0.0,0.0,0.0,0.0,67.5234375,0.0
69,2025-10-22T14:16:24.523091,4.9631999572739005,0.0,4.654300049878657,0.12970005627721548,0.0,0.0,0.0,0.0,0.0,67.5234375,0.0
70,2025-10-22T14:16:24.528890,2.291100099682808,0.0,2.001899993047118,0.10409997776150703,0.0,0.0,0.0,0.0,0.0,67.5234375,0.0
71,2025-10-22T14:16:24.531952,2.1599000319838524,0.0,1.8846000311896205,0.10009994730353355,0.0,0.0,0.0,0.0,0.0,67.52734375,0.0
72,2025-10-22T14:16:24.534857,2.7875000378116965,0.0,2.4837000528350472,0.12199999764561653,0.0,0.0,0.0,0.0,0.0,67.52734375,0.0
73,2025-10-22T14:16:24.538449,2.13189993519336,0.0,1.8633999861776829,0.09929994121193886,0.0,0.0,0.0,0.0,0.0,67.52734375,0.0
74,2025-10-22T14:16:24.541336,3.006199956871569,0.0,2.1467000478878617,0.5653001135215163,0.0,0.0,0.0,0.0,0.0,67.52734375,0.0
75,2025-10-22T14:16:24.545501,2.408199943602085,0.0,2.039099927060306,0.1148999435827136,0.0,0.0,0.0,0.0,0.0,67.52734375,0.0
76,2025-10-22T14:16:24.548692,2.1341999527066946,0.0,1.8723999382928014,0.09749992750585079,0.0,0.0,0.0,0.0,0.0,67.52734375,0.0
77,2025-10-22T14:16:24.551579,2.1379999816417694,0.0,1.8684000242501497,0.09670003782957792,0.0,0.0,0.0,0.0,0.0,67.52734375,104.2
78,2025-10-22T14:16:24.554465,2.14669993147254,0.0,1.8654000014066696,0.10020006448030472,0.0,0.0,0.0,0.0,0.0,67.53125,0.0
79,2025-10-22T14:16:24.557359,2.130800043232739,0.0,1.8688999116420746,0.09680003859102726,0.0,0.0,0.0,0.0,0.0,67.53125,0.0
80,2025-10-22T14:16:24.560241,2.1342000691220164,0.0,1.8675000173971057,0.10419997852295637,0.0,0.0,0.0,0.0,0.0,67.53515625,0.0
81,2025-10-22T14:16:24.563129,2.8825999470427632,0.0,2.587400027550757,0.1265999162569642,0.0,0.0,0.0,0.0,0.0,67.53515625,0.0
82,2025-10-22T14:16:24.566788,2.140600001439452,0.0,1.8726999405771494,0.1020999625325203,0.0,0.0,0.0,0.0,0.0,67.53515625,97.7
83,2025-10-22T14:16:24.569690,2.128400024957955,0.0,1.8547000363469124,0.10169995948672295,0.0,0.0,0.0,0.0,0.0,67.53515625,0.0
84,2025-10-22T14:16:24.572562,2.1104998886585236,0.0,1.8519998993724585,0.09820004925131798,0.0,0.0,0.0,0.0,0.0,67.53515625,0.0
85,2025-10-22T14:16:24.575425,2.1232999861240387,0.0,1.8633999861776829,0.098800053820014,0.0,0.0,0.0,0.0,0.0,67.5390625,0.0
86,2025-10-22T14:16:24.578300,2.148600062355399,0.0,1.878799987025559,0.10760000441223383,0.0,0.0,0.0,0.0,0.0,67.5390625,0.0
87,2025-10-22T14:16:24.581200,2.2682000417262316,0.0,1.9887000089511275,0.1058999914675951,0.0,0.0,0.0,0.0,0.0,67.5390625,97.7
88,2025-10-22T14:16:24.584237,2.163900062441826,0.0,1.892399974167347,0.09949994273483753,0.0,0.0,0.0,0.0,0.0,67.5390625,0.0
89,2025-10-22T14:16:24.587151,2.088200068101287,0.0,1.8272000597789884,0.09570003021508455,0.0,0.0,0.0,0.0,0.0,67.54296875,0.0
90,2025-10-22T14:16:24.589991,2.090299967676401,0.0,1.8196000019088387,0.09840005077421665,0.0,0.0,0.0,0.0,0.0,67.546875,0.0
91,2025-10-22T14:16:24.592825,2.099200035445392,0.0,1.8254999304190278,0.09810004848986864,0.0,0.0,0.0,0.0,0.0,67.546875,0.0
92,2025-10-22T14:16:24.595666,4.700700053945184,0.0,4.204700002446771,0.28799998108297586,0.0,0.0,0.0,0.0,0.0,67.546875,0.0
93,2025-10-22T14:16:24.601232,4.910399904474616,0.0,3.2353000715374947,0.1727000344544649,0.0,0.0,0.0,0.0,0.0,67.546875,0.0
94,2025-10-22T14:16:24.606958,2.28899996727705,0.0,2.0080999238416553,0.1058999914675951,0.0,0.0,0.0,0.0,0.0,67.546875,0.0
95,2025-10-22T14:16:24.610009,2.1912999218329787,0.0,1.9160999218001962,0.10069995187222958,0.0,0.0,0.0,0.0,0.0,67.546875,0.0
96,2025-10-22T14:16:24.612948,2.137599978595972,0.0,1.873799948953092,0.09989994578063488,0.0,0.0,0.0,0.0,0.0,67.546875,97.7
97,2025-10-22T14:16:24.615835,2.600400010123849,0.0,2.19140003900975,0.1268000341951847,0.0,0.0,0.0,0.0,0.0,67.55078125,0.0
98,2025-10-22T14:16:24.619487,2.2758999839425087,0.0,1.980900065973401,0.10670011397451162,0.0,0.0,0.0,0.0,0.0,67.55078125,0.0
99,2025-10-22T14:16:24.622524,2.193199936300516,0.0,1.9206999568268657,0.098800053820014,0.0,0.0,0.0,0.0,0.0,67.55078125,0.0
100,2025-10-22T14:16:24.625931,4.435700015164912,0.0,4.064000095240772,0.13880000915378332,0.0,0.0,0.0,0.0,0.0,67.5546875,0.0
101,2025-10-22T14:16:24.631788,2.4261000799015164,0.0,2.0833000307902694,0.1151000615209341,0.0,0.0,0.0,0.0,0.0,67.5546875,0.0
102,2025-10-22T14:16:24.635003,2.4296999908983707,0.0,2.1277000196278095,0.12329989112913609,0.0,0.0,0.0,0.0,0.0,67.5546875,0.0
103,2025-10-22T14:16:24.638208,2.151000080630183,0.0,1.8836000235751271,0.09959994349628687,0.0,0.0,0.0,0.0,0.0,67.5546875,0.0
104,2025-10-22T14:16:24.641117,2.1258998895063996,0.0,1.8636999884620309,0.09860005229711533,0.0,0.0,0.0,0.0,0.0,67.5546875,0.0
105,2025-10-22T14:16:24.643993,4.183600074611604,0.0,3.882399993017316,0.1335999695584178,0.0,0.0,0.0,0.0,0.0,67.5546875,0.0
106,2025-10-22T14:16:24.649009,2.2133999736979604,0.0,1.938300090841949,0.10200007818639278,0.0,0.0,0.0,0.0,0.0,67.5546875,0.0
107,2025-10-22T14:16:24.651983,2.8959999326616526,0.0,2.5843000039458275,0.1292000524699688,0.0,0.0,0.0,0.0,0.0,67.5546875,0.0
108,2025-10-22T14:16:24.655669,2.161900047212839,0.0,1.8930999794974923,0.0993999419733882,0.0,0.0,0.0,0.0,0.0,67.5546875,0.0
109,2025-10-22T14:16:24.658591,2.1436000242829323,0.0,1.873500063084066,0.09750004392117262,0.0,0.0,0.0,0.0,0.0,67.55859375,0.0
110,2025-10-22T14:16:24.661478,3.2169000478461385,0.0,2.905300003476441,0.12550002429634333,0.0,0.0,0.0,0.0,0.0,67.55859375,0.0
111,2025-10-22T14:16:24.665510,4.872299963608384,0.0,4.4432999566197395,0.13939989730715752,0.0,0.0,0.0,0.0,0.0,67.55859375,0.0
112,2025-10-22T14:16:24.671270,2.4859000695869327,0.0,2.140500000678003,0.12119999155402184,0.0,0.0,0.0,0.0,0.0,67.55859375,0.0
113,2025-10-22T14:16:24.674587,2.1485999459400773,0.0,1.869299914687872,0.10149995796382427,0.0,0.0,0.0,0.0,0.0,67.55859375,0.0
114,2025-10-22T14:16:24.677482,2.099099918268621,0.0,1.8266999395564198,0.1004999503493309,0.0,0.0,0.0,0.0,0.0,67.55859375,0.0
115,2025-10-22T14:16:24.680336,2.091499976813793,0.0,1.8211000133305788,0.09469990618526936,0.0,0.0,0.0,0.0,0.0,67.5625,0.0
116,2025-10-22T14:16:24.683193,2.1334000630304217,0.0,1.8381000263616443,0.11290004476904869,0.0,0.0,0.0,0.0,0.0,67.5625,0.0
117,2025-10-22T14:16:24.686966,4.2313999729231,0.0,3.8180999690666795,0.1246000174432993,0.0,0.0,0.0,0.0,0.0,67.5625,0.0
118,2025-10-22T14:16:24.691991,2.1362999686971307,0.0,1.8572000553831458,0.10740000288933516,0.0,0.0,0.0,0.0,0.0,67.56640625,0.0
119,2025-10-22T14:16:24.694876,2.6268999790772796,0.0,2.190000028349459,0.1194999786093831,0.0,0.0,0.0,0.0,0.0,67.5703125,0.0
120,2025-10-22T14:16:24.698326,2.101600053720176,0.0,1.8339999951422215,0.09949994273483753,0.0,0.0,0.0,0.0,0.0,67.5703125,0.0
121,2025-10-22T14:16:24.701184,2.096800017170608,0.0,1.8249000422656536,0.09869993664324284,0.0,0.0,0.0,0.0,0.0,67.57421875,0.0
122,2025-10-22T14:16:24.704017,4.29670000448823,0.0,3.8212999934330583,0.13010005932301283,0.0,0.0,0.0,0.0,0.0,67.57421875,97.7
123,2025-10-22T14:16:24.709508,2.2705000592395663,0.0,1.9885000074282289,0.0993999419733882,0.0,0.0,0.0,0.0,0.0,67.57421875,0.0
124,2025-10-22T14:16:24.712529,5.262100021354854,0.0,2.447200007736683,2.6345999212935567,0.0,0.0,0.0,0.0,0.0,67.57421875,0.0
125,2025-10-22T14:16:24.718728,2.4812999181449413,0.0,2.107399981468916,0.12039998546242714,0.0,0.0,0.0,0.0,0.0,67.57421875,0.0
126,2025-10-22T14:16:24.722986,3.5827000392600894,0.0,3.0988999642431736,0.14030002057552338,0.0,0.0,0.0,0.0,0.0,67.578125,104.2
127,2025-10-22T14:16:24.728329,3.3429000759497285,0.0,2.8329999186098576,0.13559998478740454,0.0,0.0,0.0,0.0,0.0,67.578125,0.0
128,2025-10-22T14:16:24.733575,2.2033998975530267,0.0,1.919100061058998,0.10000006295740604,0.0,0.0,0.0,0.0,0.0,67.58203125,0.0
129,2025-10-22T14:16:24.736541,2.1080999867990613,0.0,1.8313000909984112,0.0980000477284193,0.0,0.0,0.0,0.0,0.0,67.58203125,0.0
130,2025-10-22T14:16:24.739384,2.548999967984855,0.0,2.109199995175004,0.12099999003112316,0.0,0.0,0.0,0.0,0.0,67.58203125,0.0
131,2025-10-22T14:16:24.743050,2.089599962346256,0.0,1.824399922043085,0.0969000393524766,0.0,0.0,0.0,0.0,0.0,67.58203125,0.0
132,2025-10-22T14:16:24.750189,4.278300097212195,0.0,3.74549999833107,0.13209995813667774,0.0,0.0,0.0,0.0,0.0,67.58203125,0.0
133,2025-10-22T14:16:24.755231,2.172500011511147,0.0,1.8895999528467655,0.09849993512034416,0.0,0.0,0.0,0.0,0.0,67.58203125,0.0
134,2025-10-22T14:16:24.758167,2.1023000590503216,0.0,1.8275000620633364,0.09820004925131798,0.0,0.0,0.0,0.0,0.0,67.58203125,0.0
135,2025-10-22T14:16:24.761012,2.08170001860708,0.0,1.8204000080004334,0.09730004239827394,0.0,0.0,0.0,0.0,0.0,67.58203125,0.0
136,2025-10-22T14:16:24.763844,2.0795000018551946,0.0,1.8078000284731388,0.09760004468262196,0.0,0.0,0.0,0.0,0.0,67.58203125,0.0
137,2025-10-22T14:16:24.767897,2.544200047850609,0.0,2.0837999181821942,0.12119999155402184,0.0,0.0,0.0,0.0,0.0,67.58203125,0.0
138,2025-10-22T14:16:24.773403,2.2968000266700983,0.0,1.9505999516695738,0.11609995272010565,0.0,0.0,0.0,0.0,0.0,67.5859375,0.0
139,2025-10-22T14:16:24.776459,2.1087999921292067,0.0,1.8349000019952655,0.09680003859102726,0.0,0.0,0.0,0.0,0.0,67.5859375,0.0
140,2025-10-22T14:16:24.779311,2.1023000590503216,0.0,1.8308000871911645,0.09870005305856466,0.0,0.0,0.0,0.0,0.0,67.58984375,0.0
141,2025-10-22T14:16:24.782153,2.0848000422120094,0.0,1.8125000642612576,0.0996999442577362,0.0,0.0,0.0,0.0,0.0,67.58984375,0.0
142,2025-10-22T14:16:24.784973,3.8432000437751412,0.0,3.410100005567074,0.13129995204508305,0.0,0.0,0.0,0.0,0.0,67.58984375,0.0
143,2025-10-22T14:16:24.789888,2.394000068306923,0.0,2.0622999873012304,0.11539994738996029,0.0,0.0,0.0,0.0,0.0,67.58984375,0.0
144,2025-10-22T14:16:24.793016,3.088099998421967,0.0,2.725000027567148,0.14649995137006044,0.0,0.0,0.0,0.0,0.0,67.59375,0.0
145,2025-10-22T14:16:24.796885,2.3101000115275383,0.0,2.024600049480796,0.11230004020035267,0.0,0.0,0.0,0.0,0.0,67.59375,0.0
146,2025-10-22T14:16:24.799975,2.885300084017217,0.0,2.4737000931054354,0.13870000839233398,0.0,0.0,0.0,0.0,0.0,67.59765625,104.2
147,2025-10-22T14:16:24.803731,2.1596000296995044,0.0,1.8845000304281712,0.10179996024817228,0.0,0.0,0.0,0.0,0.0,67.59765625,0.0
148,2025-10-22T14:16:24.806966,2.6175000239163637,0.0,2.161000040359795,0.1857000170275569,0.0,0.0,0.0,0.0,0.0,67.59765625,0.0
149,2025-10-22T14:16:24.810352,2.7441000565886497,0.0,2.368799992837012,0.13429997488856316,0.0,0.0,0.0,0.0,0.0,67.59765625,0.0
150,2025-10-22T14:16:24.813875,2.200299990363419,0.0,1.9248999888077378,0.10050006676465273,0.0,0.0,0.0,0.0,0.0,67.59765625,0.0
151,2025-10-22T14:16:24.816841,2.19440006185323,0.0,1.9203000701963902,0.09760004468262196,0.0,0.0,0.0,0.0,0.0,67.59765625,97.7
152,2025-10-22T14:16:24.819783,2.3891000309959054,0.0,2.0053000189363956,0.14589994680136442,0.0,0.0,0.0,0.0,0.0,67.59765625,0.0
153,2025-10-22T14:16:24.822977,2.20770004671067,0.0,1.9159000366926193,0.11479994282126427,0.0,0.0,0.0,0.0,0.0,67.59765625,0.0
154,2025-10-22T14:16:24.825947,2.4403000716120005,0.0,2.1527999779209495,0.11470005847513676,0.0,0.0,0.0,0.0,0.0,67.6015625,0.0
155,2025-10-22T14:16:24.829193,2.108899992890656,0.0,1.838000025600195,0.09710004087537527,0.0,0.0,0.0,0.0,0.0,67.6015625,0.0
156,2025-10-22T14:16:24.832045,2.091199974529445,0.0,1.8215000163763762,0.10210007894784212,0.0,0.0,0.0,0.0,0.0,67.60546875,0.0
157,2025-10-22T14:16:24.834893,2.0810000132769346,0.0,1.8095000414177775,0.09930005762726068,0.0,0.0,0.0,0.0,0.0,67.60546875,0.0
158,2025-10-22T14:16:24.837721,2.0681999158114195,0.0,1.7993999645113945,0.09760004468262196,0.0,0.0,0.0,0.0,0.0,67.60546875,0.0
159,2025-10-22T14:16:24.840529,2.064300002530217,0.0,1.7956000519916415,0.09739992674440145,0.0,0.0,0.0,0.0,0.0,67.60546875,0.0
160,2025-10-22T14:16:24.843332,2.4890999775379896,0.0,2.176599926315248,0.12959993910044432,0.0,0.0,0.0,0.0,0.0,67.60546875,0.0
161,2025-10-22T14:16:24.846648,4.782400093972683,0.0,3.783700056374073,0.15790003817528486,0.0,0.0,0.0,0.0,0.0,67.60546875,0.0
162,2025-10-22T14:16:24.852295,3.2866999972611666,0.0,2.838999964296818,0.13189995661377907,0.0,0.0,0.0,0.0,0.0,67.60546875,104.2
163,2025-10-22T14:16:24.856374,2.4218999315053225,0.0,2.0786999957636,0.11630007065832615,0.0,0.0,0.0,0.0,0.0,67.60546875,0.0
164,2025-10-22T14:16:24.859518,2.9480999801307917,0.0,2.466500038281083,0.13160007074475288,0.0,0.0,0.0,0.0,0.0,67.60546875,0.0
165,2025-10-22T14:16:24.865263,3.0261999927461147,0.0,2.5408000219613314,0.14119991101324558,0.0,0.0,0.0,0.0,0.0,67.609375,97.7
166,2025-10-22T14:16:24.870345,2.881899941712618,0.0,2.4317000061273575,0.1305999467149377,0.0,0.0,0.0,0.0,0.0,67.609375,0.0
167,2025-10-22T14:16:24.874320,3.0088999774307013,0.0,2.498400048352778,0.17720006871968508,0.0,0.0,0.0,0.0,0.0,67.609375,0.0
168,2025-10-22T14:16:24.886227,15.400900039821863,0.0,14.919000095687807,0.1460999483242631,0.0,0.0,0.0,0.0,0.0,67.609375,50.4
169,2025-10-22T14:16:24.903013,19.94380005635321,0.0,14.111600001342595,0.13179995585232973,0.0,0.0,0.0,0.0,0.0,67.609375,0.0
170,2025-10-22T14:16:24.923951,4.66109998524189,0.0,4.157599993050098,0.13069994747638702,0.0,0.0,0.0,0.0,0.0,67.609375,104.2
171,2025-10-22T14:16:24.929484,7.279500016011298,0.0,3.587299957871437,3.4456999273970723,0.0,0.0,0.0,0.0,0.0,67.609375,0.0
172,2025-10-22T14:16:24.939501,9.027800057083368,0.0,8.556300075724721,0.13529998250305653,0.0,0.0,0.0,0.0,0.0,67.609375,0.0
173,2025-10-22T14:16:24.953347,4.430599976330996,0.0,3.9143000030890107,0.1694000093266368,0.0,0.0,0.0,0.0,0.0,67.609375,97.7
174,2025-10-22T14:16:24.963616,5.947500001639128,0.0,2.9554999200627208,2.6482000248506665,0.0,0.0,0.0,0.0,0.0,67.61328125,0.0
175,2025-10-22T14:16:24.970638,11.495099985040724,0.0,10.983999934978783,0.13529998250305653,0.0,0.0,0.0,0.0,0.0,67.61328125,0.0
176,2025-10-22T14:16:25.010585,2.6873000897467136,0.0,2.2217000368982553,0.12960005551576614,0.0,0.0,0.0,0.0,0.0,67.6171875,48.8
177,2025-10-22T14:16:25.022049,2.6824999367818236,0.0,2.209800062701106,0.13349996879696846,0.0,0.0,0.0,0.0,0.0,67.6171875,104.2
178,2025-10-22T14:16:25.032176,2.8705999720841646,0.0,2.4060000432655215,0.12989994138479233,0.0,0.0,0.0,0.0,0.0,67.6171875,97.7
179,2025-10-22T14:16:25.050364,2.6853999588638544,0.0,2.2235000506043434,0.12980005703866482,0.0,0.0,0.0,0.0,0.0,67.62109375,0.0
180,2025-10-22T14:16:25.056523,2.6388000696897507,0.0,2.2010999964550138,0.125400023534894,0.0,0.0,0.0,0.0,0.0,67.62109375,104.2
