Unnamed: 0,Unnamed: 1,Unnamed: 2,Gross P&L Total,"-19,195.25",Unnamed: 5,Unnamed: 6
,,,,,,
Indicators Activated,EMA Parameters,SL Points,TP Points,Trailing Stop,Green Bars Required for Entry,
EMA Crossover,"Fast EMA: 9, Slow EMA: 21",7.0,"10.0, 25.0, 50.0, 100.0","Enabled: False, Activation: 5.0 points, Distance: 7.0 points",5,
,,,,,,
Entry Time,Exit Time,Entry Price,Exit Price,Lots,Total Qty,Gross P&L
,,,,,,
2025-09-30 09:20:17,2025-09-30 09:20:55,234.85,245,,75,749.5
2025-09-30 09:20:17,2025-09-30 09:23:01,234.85,227.4,,300,-2278.62
2025-09-30 09:24:42,2025-09-30 09:25:40,225,235.6,,75,783.7
2025-09-30 09:24:42,2025-09-30 09:26:56,225,217.8,,300,-2201.78
2025-09-30 09:28:18,2025-09-30 09:29:08,209.7,200.7,,450,-4107.75
2025-09-30 09:30:15,2025-09-30 09:30:25,197.6,190.05,,450,-3452.18
2025-09-30 09:31:40,2025-09-30 09:32:43,185.9,197.55,,75,864.28
2025-09-30 09:31:40,2025-09-30 09:39:18,185.9,178.45,,375,-2836.54
2025-09-30 09:40:05,2025-09-30 09:40:15,178.15,170.6,,450,-3446.59
2025-09-30 09:40:27,2025-09-30 09:41:46,173.65,165.25,,450,-3827.55
2025-09-30 09:43:08,2025-09-30 09:44:56,176,169,,450,-3198.63
2025-09-30 09:45:33,2025-09-30 09:48:29,165.2,175.45,,75,760.34
2025-09-30 09:45:33,2025-09-30 10:01:35,165.2,190.3,,75,1873.37
2025-09-30 09:45:33,2025-09-30 10:10:01,165.2,157.3,,300,-2400.17
2025-09-30 10:11:25,2025-09-30 10:14:40,159.35,151.55,,450,-3553.61
2025-09-30 10:18:42,2025-09-30 10:20:25,165.1,157.6,,375,-2850.29
2025-09-30 10:21:09,2025-09-30 10:26:19,162.75,155.7,,375,-2681.08
2025-09-30 10:27:37,2025-09-30 10:36:15,142.75,135.3,,450,-3391.43
2025-09-30 10:39:04,2025-09-30 10:42:10,115.65,125.95,,75,766.46
2025-09-30 10:39:04,2025-09-30 10:53:39,115.65,140.9,,75,1886.99
2025-09-30 10:39:04,2025-09-30 10:56:03,115.65,165.75,,75,3749.55
2025-09-30 10:39:04,2025-09-30 14:16:02,115.65,108.25,,300,-2240.76
2025-09-30 14:16:15,2025-09-30 14:19:45,112.5,104.15,,600,-5049.96
2025-09-30 14:22:26,2025-09-30 14:22:34,93.65,103.65,,150,1490.06
2025-09-30 14:22:26,2025-09-30 14:23:46,93.65,118.75,,150,3753.61
2025-09-30 14:22:26,2025-09-30 14:35:56,93.65,145,,150,7688.59
2025-09-30 14:22:26,2025-09-30 15:10:00,93.65,111.3,,225,3955.24
,,,,,,
Commission,Net P&L,Exit Reason,Duration (min),Capital Outstanding,,
,,Starting Capital,,100000,,
11.75,737.75,Take Profit 1,0.63,100737.75,,
43.62,-2322.24,Stop Loss,2.73,98415.51,,
11.3,772.4,Take Profit 1,0.97,99187.92,,
41.78,-2243.56,Stop Loss,2.23,96944.36,,
57.75,-4165.49,Stop Loss,0.83,92778.86,,
54.68,-3506.87,Stop Loss,0.17,89272,,
9.47,854.8,Take Profit 1,1.05,90126.8,,
42.79,-2879.33,Stop Loss,7.63,87247.48,,
49.09,-3495.67,Stop Loss,0.17,83751.8,,
47.55,-3875.09,Stop Loss,1.32,79876.71,,
48.63,-3247.25,Stop Loss,1.8,76629.45,,
8.41,751.92,Take Profit 1,2.93,77381.38,,
9.13,1864.25,Take Profit 2,16.03,79245.63,,
30.17,-2430.35,Stop Loss,24.47,76815.28,,
43.61,-3597.21,Stop Loss,3.25,73218.07,,
37.79,-2888.08,Stop Loss,1.72,70329.99,,
37.33,-2718.42,Stop Loss,5.17,67611.57,,
38.93,-3430.36,Stop Loss,8.63,64181.22,,
6.04,760.42,Take Profit 1,3.1,64941.64,,
6.76,1880.24,Take Profit 2,14.58,66821.87,,
7.95,3741.6,Take Profit 3,16.98,70563.47,,
20.76,-2261.53,Stop Loss,216.97,68301.95,,
39.96,-5089.91,Stop Loss,3.5,63212.03,,
9.94,1480.12,Take Profit 1,0.13,64692.15,,
11.39,3742.22,Take Profit 2,1.33,68434.37,,
13.91,7674.69,Take Profit 3,13.5,76109.06,,
16.01,3939.23,Exit Buffer,47.57,80048.28,,
