Entry Time,Exit Time,Entry Price,Exit Price,Lots,Total Qty,Gross P&L,Commission,Net P&L,Exit Reason,Duration (min),Capital Outstanding
,,,,,,,,,Starting Capital,,100000.0
2025-07-21 09:20:00,2025-07-21 09:20:53,185.55,196.6,,75.0,819.51,9.24,810.28,Take Profit 1,0.88,100810.28
2025-07-21 09:20:00,2025-07-21 09:21:44,185.55,199.9,,225.0,3200.58,28.17,3172.4,Trailing Stop,1.73,103982.68
2025-07-21 09:52:24,2025-07-21 09:54:55,150.4,135.2,,300.0,-4585.41,25.41,-4610.82,Stop Loss,2.52,99371.86
2025-07-21 10:17:55,2025-07-21 10:25:52,120.2,119.9,,300.0,-112.53,22.53,-135.06,Trailing Stop,7.95,99236.8
2025-07-21 11:10:59,2025-07-21 11:34:20,109.55,107.55,,300.0,-620.21,20.21,-640.42,Trailing Stop,23.35,98596.37
2025-07-21 13:00:39,2025-07-21 13:51:18,117.1,127.65,,75.0,785.25,6.0,779.26,Take Profit 1,50.65,99375.63
2025-07-21 13:00:39,2025-07-21 13:58:36,117.1,142.3,,75.0,1883.31,6.69,1876.63,Take Profit 2,57.95,101252.26
2025-07-21 13:00:39,2025-07-21 13:59:00,117.1,140.0,,150.0,3421.85,13.15,3408.69,Trailing Stop,58.35,104660.95
